DT_GERACAO;HH_GERACAO;ANO_ELEICAO;CD_TIPO_ELEICAO;NM_TIPO_ELEICAO;CD_ELEICAO;DS_ELEICAO;DT_ELEICAO;SG_UF;SG_UE;NM_UE;SQ_CANDIDATO;NR_ORDEM_CANDIDATO;CD_TIPO_BEM_CANDIDATO;DS_TIPO_BEM_CANDIDATO;DS_BEM_CANDIDATO;VR_BEM_CANDIDATO;DT_ULTIMA_ATUALIZACAO;HH_ULTIMA_ATUALIZACAO
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001669;2;63;Dinheiro em espécie - moeda nacional;MOEDA CORRENTE;15000,00;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001669;3;11;Apartamento;APARTAMENTO NO CENTRO;50000,00;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001669;4;45;Aplicação de renda fixa (CDB, RDB e outros);APLICAÇÃO NO SICOOB;4975,72;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001669;5;41;Caderneta de poupança;POUPANÇA NO BANCO DO BRASIL;38245,31;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001669;6;11;Apartamento;APARTAMENTO NO CENTRO 403;50000,00;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001669;7;17;Benfeitorias;CONSTRUÇÃO NO CENTRO DA CIDADE;25493,90;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001671;1;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;MOTO HONDA CG 2016;7800,00;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001672;1;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;FIAT UNO 2010;15000,00;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001672;2;13;Terreno;TERRENO RURAL DE 65HA;800000,00;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001672;3;12;Casa;CASA RURAL;30000,00;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001673;1;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;1 CAMINHÃO MERCEDES BENS915/2010;130000,00;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001673;2;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;L260/2011;60000,00;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001673;3;13;Terreno;APARECIDINHA;300000,00;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001674;1;12;Casa;CASA EM SAGRADA FAMILIA;90000,00;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001674;2;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;VW GOL 2002;9000,00;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001677;1;12;Casa;CASA EM IBITIRUÍ;100000,00;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001677;2;13;Terreno;EM VILA ESPERANÇA EM VARGEM ALTA;100000,00;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001677;3;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;FIAT UNO WAY 2015;30000,00;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001677;4;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;FIAT PICK ESTRADA 2014;40000,00;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001677;5;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;MOTO DE TRILHA RF 2013;9000,00;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001678;1;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;VEÍCULO GM ASTRA 2009;25000,00;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001678;2;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;MOTO HONDA CG 150 2008;3000,00;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001679;1;12;Casa;CASA EM PIÚMA;35000,00;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001679;2;12;Casa;CASA EM ALFREDO CHAVES;100000,00;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001679;3;13;Terreno;TERRENO EM ALFREDO CHAVES NO CENTRO;250000,00;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001680;1;12;Casa;20% DE CASA DE 174 M2 NO CENTRO;200000,00;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001680;2;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;VW GOL 2011;20000,00;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001680;3;49;Outras aplicações e Investimentos;APLICAÇÃO NO BANCO DO BRASIL;70000,00;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001681;1;13;Terreno;TERRENO NO BAIRRO CAJÁ;40000,00;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001682;1;12;Casa;CASA EM MARATAIZES;50000,00;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001682;2;12;Casa;CASA EM MATILDE;300000,00;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001682;3;11;Apartamento;APARTAMENTO EM CACHOEIRO;650000,00;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001682;4;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;CARRO VOLKS VOYAGE 2013;30000,00;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001683;1;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;VW FOX 2004;20000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001684;1;12;Casa;CASA EM QUARTO TERRITÓRIO;50000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001684;2;13;Terreno;TERRENO EM QUARTO TERRITÓRIO;60000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001684;3;13;Terreno;TERRENO EM ITAPARICA-VILA VELHA-ES;1000000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001684;4;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;FIAT STRADA 2006;15000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001684;5;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;VW FUSCA  1982;8000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000003215;1;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;HILUX A210/2008;70000,00;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000003215;2;45;Aplicação de renda fixa (CDB, RDB e outros);SALDO CONTA CORRENTE SICOOB;1927,00;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000003215;3;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;CAMINHONETE GM CHEVROLET D20 ANO 1991;25000,00;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000003215;4;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;VOLVO/FH12 380 4X2 ANO 2003;100000,00;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000003215;5;13;Terreno;LOTE DE TERRA 325M2 EM SANTA RITA-ALFREDO CHAVES-ES;80000,00;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000003215;6;13;Terreno;LOTE TERRA 300M2 EM SANTA RITA ALFREDO CHAVES-ES;135000,00;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000003215;7;45;Aplicação de renda fixa (CDB, RDB e outros);OUROCAP TORCIDA PM 48;3515,00;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000003215;8;61;Depósito bancário em conta corrente no País;CONTA CORRENTE NO BB;450,00;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000003215;9;61;Depósito bancário em conta corrente no País;QUOTAS CAPITAL SICOOB - BRASIL;7669,02;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000003215;10;39;Outras participações societárias;FIRMA INDIVIDUAL;5000,00;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000003216;1;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;1 CARRO FIAT STRADA;21000,00;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000003216;2;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;1 CARRO FIAT IDEA;22000,00;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000003216;3;19;Outros bens imóveis;EMPRESA COM, ÁREA DE 8.000M2 DE PREMOLDADOS;250000,00;12/07/2018;16:35:39
