DT_GERACAO;HH_GERACAO;ANO_ELEICAO;CD_TIPO_ELEICAO;NM_TIPO_ELEICAO;CD_ELEICAO;DS_ELEICAO;DT_ELEICAO;SG_UF;SG_UE;NM_UE;SQ_CANDIDATO;NR_ORDEM_CANDIDATO;CD_TIPO_BEM_CANDIDATO;DS_TIPO_BEM_CANDIDATO;DS_BEM_CANDIDATO;VR_BEM_CANDIDATO;DT_ULTIMA_ATUALIZACAO;HH_ULTIMA_ATUALIZACAO
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001111;3;45;Aplicação de renda fixa (CDB, RDB e outros);APLICAÇÃO EM CDBDI;45000,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001111;4;61;Depósito bancário em conta corrente no País;CONTA SALARIO NO BANESTES SA;16405,77;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001112;1;13;Terreno;ADQUIRIDO POR HEREANÇA 111.105,93 METROS QUADRADOS DE TERRA REGISTRADO NO LIVRO 2 J FLS88 REGISTRO 1.2712 INCRA;50000,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001112;2;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;KOMBI 2001 PLACAMTN 3793;18000,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000002985;2;13;Terreno;TERRENO 28,2 HA LOCALIZADO EM SÃO JOÃO CRUBIXÁ;25743,00;19/07/2019;11:48:29
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000002985;3;13;Terreno;20% DE TERRENO RURAL SITUADO EM S.J.CRUBIXÁ EM CONDOMINIO COM IRMÃOS;60000,00;19/07/2019;11:48:29
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000002985;4;12;Casa;CASA RESIDENCIAL LOCALIZADO EM S.J.CRUBIXÁ;40000,00;19/07/2019;11:48:29
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000002985;5;61;Depósito bancário em conta corrente no País;C/ CORRENTE SICCOB;1875,00;19/07/2019;11:48:29
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000002985;6;61;Depósito bancário em conta corrente no País;SALDO EM ESPÉCIE;21000,00;19/07/2019;11:48:29
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000002986;1;97;VGBL - Vida Gerador de Benefício Livre;VGLB BANCO DO BRASIL;1071,00;19/07/2019;11:48:29
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000002987;1;12;Casa;UMA CASA LOCALIZADA EM SAGRADA FAMILIA;50000,00;19/07/2019;11:48:29
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000002987;2;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;AUTOMOVEL VW SANTANA ANO 1989;8000,00;19/07/2019;11:48:29
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000002988;1;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;VEICULO VW/FOX 1.6 PLUS ANO 2009;28000,00;19/07/2019;11:48:29
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000002988;2;1;Prédio residencial;PREDIO EM GUARAPARI , LOC. AV EWERTON DE ABREU SODRÉ , 808 EDIFÍDIO MARIO ZANETTI EM COMUNHÃO PARCIAL DE BENS;620000,00;19/07/2019;11:48:29
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000002992;1;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;AUTOMÓVEL CELTA ANO 2004;16000,00;19/07/2019;11:48:29
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000002992;2;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;CAMINHÃO MERCEDES MOD 710 ANO 2002;60000,00;19/07/2019;11:48:29
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000002992;3;13;Terreno;3 HA DE TERRA NO LUGAR DENOMINDAO SANTO ANDRÉ;100000,00;19/07/2019;11:48:29
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000002992;4;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;2 MOTOS ANO 2008 150CC;12000,00;19/07/2019;11:48:29
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000002980;1;13;Terreno;SITIO LOCALIZADO NA LOCALIDADE DE SANTO ANDRÉ EM COMUNHÃO PARCIAL DE BENS;100000,00;19/07/2019;11:48:29
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000002981;1;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;MOTO 1997 HONDA;2000,00;19/07/2019;11:48:29
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000002981;2;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;MOTO 2009 CH HONDA 2009;5000,00;19/07/2019;11:48:29
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000002981;3;13;Terreno;PROPRIEDADE RURAK NA REGIÃO DE RIO VEADO - SAGRADA FAMILIA;150000,00;19/07/2019;11:48:29
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000002981;4;12;Casa;CASA RESIDENCIAL COM PONTO COMERCIAL EM CACO DE POTE;50000,00;19/07/2019;11:48:29
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000002981;5;13;Terreno;LOTE SITUADO EM ALFREDO CHAVES - RUA DONA MACRINA;10000,00;19/07/2019;11:48:29
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000002981;6;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;CARRO FORD SCORT - 1992;5000,00;19/07/2019;11:48:29
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000002983;1;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;CAMINHÃO MERCEDES BENS 915 ANO 20120;110000,00;19/07/2019;11:48:29
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000002983;2;13;Terreno;SITIO SANTO ANTONIO 3 HA NO DISTRITO DE RIBEIRÃO DO CRISTO;150000,00;19/07/2019;11:48:29
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000002984;1;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;CARRO 2011 MARCA VW /CROSSFOX;48000,00;19/07/2019;11:48:29
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000002984;2;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;CARRO 2009 , HONDA CIVIC;30000,00;19/07/2019;11:48:29
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000002984;3;32;Quotas ou quinhões de capital;MICRO EMPRESA ELIZETE MARIAFURLAN - ME;6530,00;19/07/2019;11:48:29
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000002985;1;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;MOTO HONDA CG TITAN KS;3400,00;19/07/2019;11:48:29
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000012884;1;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;VEICULO SD PLACA MTM 4963;80000,00;19/07/2019;11:48:29
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000012884;2;12;Casa;IMOVEL RESIDENCIAL SITUADO EM SAGRADA FAMILIA MEDINDO APROXIMADAMENTE 140 M2;200000,00;19/07/2019;11:48:29
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000002193;1;12;Casa;1 CASA;50000,00;19/07/2019;11:48:29
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000002193;2;13;Terreno;1 LOTE;50000,00;19/07/2019;11:48:29
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000002193;3;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;2 CAMINHÕES;100000,00;19/07/2019;11:48:29
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000002195;1;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;1 CARRO GOL ANO 2000;10000,00;19/07/2019;11:48:29
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000002196;1;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;01 GOL ANO 2002;10000,00;19/07/2019;11:48:29
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000002199;1;12;Casa;1 CASA RESIDÊNCIAL- AV GETULIO VARGAS 22 - ALFREDO CHAVES;250000,00;19/07/2019;11:48:29
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000002199;2;11;Apartamento;1 APARTAMENTO NA AV BEIRA MAR 1.400 AP 302 P. DO MORRO/ GUARAPARI;250000,00;19/07/2019;11:48:29
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000002199;3;11;Apartamento;1 APARTAMENTO NA RUA HENRIQUE MORAIS, 150 AP 202 VITÍRIA ES;100000,00;19/07/2019;11:48:29
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000002199;4;13;Terreno;1 LOTE EM SETIBA/ GUARAPARI/ ES -;20000,00;19/07/2019;11:48:29
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000002199;5;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;1 FORD FISTEA 2005 EM CONSORCIO;30000,00;19/07/2019;11:48:29
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000002201;1;13;Terreno;2 TERRENOS EM MATILDE SITUADO NA AV JOSÉ CAMILETE/ MATILDE. CADA LOTE EQUIVALE A 460 METROS;10000,00;19/07/2019;11:48:29
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000002205;1;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;MOTO HONDA FAM 150 2009/2010;5000,00;19/07/2019;11:48:29
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000002205;2;13;Terreno;TERRENO SITUADO EM TODOS OS SANTOS, ALFREDO CHAVES, MEDINDO APROXIMADAMENTE DOIS ALQUEIRES;80000,00;19/07/2019;11:48:29
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000002207;1;12;Casa;1 CASA EM ALFREDO CHAVES;80000,00;19/07/2019;11:48:29
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000002207;2;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;1 KOMBI ANO 80;7000,00;19/07/2019;11:48:29
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000002149;1;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;1 PICUP STRADA 2005;17000,00;19/07/2019;11:48:29
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000002149;2;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;1 MOTO CG 125 FAN 2005;3000,00;19/07/2019;11:48:29
